id,name,license_id,address_number,address_street_name,ssn,annual_income
75370,Sebrina Brasington,465603,2377,Eastshire Dr,673695548,85400
85330,Giselle Anselmo,833026,393,Pikes Dr,357169491,85400
93158,Kathaleen Pupo,843692,481,Van Houten Blvd,922417839,85400
98463,Cleta Chou,563180,2967,Neubourg Rd,997091260,85400
11153,Wilber Kapoi,141011,1245,Thistle Dr,220840124,85500
12839,Patrick Hickethier,876051,3766,Shadybrook Dr,809842854,85500
30118,Golda Broas,434307,2043,Elmar Circle,711927926,85500
40118,Delmer Seip,931901,2887,Weible Blvd,386619909,85500
43142,Terry Wiltsie,426046,3815,Paradise Lake Rd,474701669,85500
43415,Brendan Katsaounis,382855,856,Maryland Park St,610622231,85500
54573,Lucienne Rubinich,907196,2497,Tower Manor Circle,295086358,85500
67010,Jani Bealer,291437,234,Coleridge Taylor Blvd,354144765,85500
94945,Mose Miecznikowski,175369,1412,Adrianne Rd,286265261,85500
12724,Tressa Burt,130553,1703,Comeau St,873150088,85600
23573,Courtney Reno,151148,2850,Tooker St,934170767,85600
24953,Robbie Scurry,617225,3678,Viaduct Way,707813500,85600
42097,Shanti Mcelravy,712880,239,Youlden Way,139561582,85600
48332,Wilburn Kinniburgh,615431,1766,North Linn Circle,429496896,85600
49293,Chase Scipioni,847351,1390,W Seaman Way,210351059,85600
49770,Hobert Carcieri,447456,3739,Liberty Hall Rd,598358618,85600
52384,Lovetta Camancho,765700,3254,J Yard Dr,594277837,85600
62415,Mi Macreno,328252,3112,One Hundred Rd,222584887,85600
65278,Camille Martiny,384272,335,N Pierce Rd,796512330,85600
68838,Harrison Gerleman,428871,846,E Sunnyside Blvd,161483327,85600
73953,Macie Olano,514486,3196,Barleau Way,833395049,85600
77613,Donnell Greely,961574,3417,Summershade St,309341991,85600
19864,Elliot Ahlberg,991082,1315,Green Hedges St,125434937,85700
29943,Mindy Bartkowiak,150904,3913,Dye House Dr,742623445,85700
31926,Larita Decamp,540196,2921,Heathwood Ave,652519399,85700
32926,Gertrudis Reatherford,969815,2638,Kohl Rd,553931699,85700
46586,Ramiro Flemings,943153,1717,Dundas Dr,394007004,85700
50035,Cathy Lafoon,700689,572,Stillwind Dr,683442639,85700
57837,Carla Nakamura,488330,3838,Koorinda Way,462594149,85700
57922,Antione Duncan,598339,3537,Associated Ave,360136676,85700
65781,Shad Kelly,610284,561,Elkridge Circle,622136958,85700
75394,Kelsie Cowett,598027,3062,Wilms Dr,316849277,85700
75498,Cindi Kossak,692897,3565,Regal West St,909145195,85700
76653,Jadwiga Gearhart,446890,1246,Privit Ave,923502747,85700
83086,Ozie Gianino,617705,2146,Andres Ave,367800009,85700
83183,Corene Hopfauf,927977,2591,Burns Cutoff Rd,228054242,85700
90514,Jasper Duskey,696193,2646,Lymann Blvd,493559886,85700
12107,Agatha Seddon,466755,740,Northstead Way,636352179,85800
13900,Jaquelyn Coutee,960976,1613,Vivian Dr,862287242,85800
48069,Carmina Sirk,275844,3796,Blackmoor Ave,124071983,85800
57445,Miguelina Hinz,626129,2484,Holster Blvd,766444421,85800
61317,Pa Mandiola,258329,334,Coles Chance Circle,642092007,85800
68713,Tyree Landres,601666,1138,Cliffwood St,155870580,85800
87457,Renee Schurz,480546,972,Nulla Way,276524190,85800
88794,Maira Mcclodden,293804,2336,Cityhomes Way,451052824,85800
98275,Mikki Riveiro,882114,2788,S Vermont Circle,805299285,85800
32403,Tanika Kondos,583899,3829,Scaneateles St,679891523,85900
43586,Numbers Fridman,812681,1323,San Rey Ave,186864147,85900
47664,Khadijah Tran,854808,1498,Sciarappa Dr,407500126,85900
51514,Fern Ludden,203217,672,Roxeth Hill  London Ave,462607633,85900
51629,Corina Dunkan,520367,3098,Hampton Ridge Circle,916566612,85900
55894,Karla Trosclair,174891,3099,Hyman Circle,559672925,85900
63155,Pamila Taccetta,846621,3814,Grant School Blvd,352227277,85900
66973,Fabian Jhanson,200761,1074,Dorincourt Circle,178591718,85900
73315,Shawna Demauri,207090,936,Maximillian St,335781920,85900
77433,Rosario Cheyney,261550,3904,Nanset Dr,354197718,85900
88537,Hal Wible,875265,3650,Elsenwood Ave,267999233,85900
89161,Genevie Algien,826936,3744,Chilliwack Circle,482971104,85900
91340,Derrick Mellett,222884,716,Richmount Dr,693971751,85900
92572,Basil Mcnamer,962574,1624,Laura Belle St,728352259,85900
96449,Alvera Grdina,670086,287,Amour Rd,322602356,85900
19435,Burton Sohrabi,711923,762,Kimcumber Ave,504498395,86000
27952,Ellsworth Cromley,352673,1581,London Hill St,111659809,86000
29070,Edmundo Elsworth,145709,696,E Meadowland Ave,466942221,86000
29830,Devora Nyreen,629846,2626,South Charlestown Circle,312875871,86000
32915,Gail Cassion,817985,2641,Woodrow Wilson Dr,636981283,86000
33443,Takisha Deavila,639462,2071,Liscombe Way,727280165,86000
39087,Rod Buesgens,270494,3601,Buker Ave,655133881,86000
52288,Lawrence Taff,352042,1646,Barn Owl Ave,125754199,86000
61940,Jerrell Sparano,326241,1674,Southwest Shawnee Ave,460239595,86000
77730,Taylor Horal,613094,2746,Billericay Rd,919017513,86000
14669,Gearldine Mahabir,335353,83,Helman Ave,765478411,86100
28150,Lamar Botdorf,484917,2423,Grundey Ave,340375023,86100
37914,Cassy Boeve,617634,2934,Bridewell Dr,137727946,86100
39077,Felix Puent,182061,2190,Leeds Aire Dr,663592944,86100
46201,Jani Tomek,933179,3946,Karen Elaine Circle,612833817,86100
72725,Brook Copa,862723,3059,Oakhaven Circle,939023972,86100
78400,Phillip Paprocki,232759,3065,South Dundalk St,373199831,86100
82655,Toby Varrelman,240932,1941,Benet Way,488947812,86100
93284,America Burnsed,736991,1782,Travois St,901964730,86100
94589,Blake Thibert,619257,762,Oakhall Ave,312431831,86100
19160,Lindy Trias,127288,409,South Manley Rd,424542774,86200
22576,Anderson Rinaldo,302599,1684,Shupin Dr,412123388,86200
28980,Eloy Scullen,441211,2515,Surrey Hill Circle,243929894,86200
34151,Janene Labrune,254319,166,Zanibar Way,276296256,86200
37841,Cliff Burgen,285145,3315,Fish Farm Dr,953120545,86200
40802,Twanna Jess,702472,1436,Berkenshire Ave,202662630,86200
48800,Karol Bailon,187163,2789,Luxborough St,458367620,86200
54211,Kathe Fauerbach,183024,1256,Southwest Bruce St,209023375,86200
59679,Kurt Pirkl,298306,3846,Flay Blvd,791923567,86200
69980,Flavia Strasburger,962220,2079,Kluth Blvd,498022373,86200
70179,Norbert Curatolo,555444,1211,Itaska Dr,399703791,86200
85656,Yang Tetteh,530065,2830,Deale Churchton Dr,795056697,86200
89559,Titus Ruan,278866,482,Weil Rd,555323982,86200
92522,Debbie Eberhard,291737,2353,E Spruce Way,650100261,86200
99667,Rosendo Hiersche,158095,463,Julianna Ave,146821585,86200
11494,Louie Olivier,617507,1401,Park Gardens Ave,523416706,86300
21007,Dudley Winne,892116,1668,Barlas Dr,583634916,86300
28404,Tonya Tadeo,114759,1296,Culpeper St,483910229,86300
47389,Eduardo Cuffman,585523,3519,Steeles Way,891889770,86300
58898,Enedina Cassells,202759,2186,N Lake Park Blvd,469528456,86300
60846,Theodore Casselberry,233030,1341,Deep Mill Way,652389111,86300
61250,Cheree Schoessow,827212,2591,Margate on Oxford Blvd,522399683,86300
63422,Drusilla Dressler,514634,462,Rosselerin Blvd,881681873,86300
68739,Lester Vagt,131354,71,Guernsey Farm Way,509243107,86300
73394,Buck Giacomelli,744904,1517,Challum Dr,113847335,86300
77252,Ema Mcgilvery,379442,1759,Red Coach Dr,103633864,86300
81055,Emogene Sankar,986967,2070,South Helena St,299129399,86300
85755,Tracy Werthman,495475,1238,E Surf St,669767902,86300
87547,Magda Obstfeld,603161,3502,College Green Circle,587594540,86300
89794,Vincenzo Gaucin,809745,1404,Compass Point Ave,696846920,86300
92252,Brendan Boissonnault,122412,2069,Back Banbury St,375889031,86300
13460,James Harold,793865,626,Duchesne Circle,742630069,86400
13917,Hank Jank,695273,2462,Claygate St,749497794,86400
15954,Starla Mowrer,592213,2687,Spreckels Lake Dr,304215504,86400
35347,Precious Seawell,703218,945,Yantlet Way,766161570,86400
46939,Florinda Sweetland,831357,3355,Ernesti Blvd,507897419,86400
60615,Viola Mcthige,184852,301,Atwood St,318993975,86400
78672,Refugio Hoop,361890,2694,Kidbrooke Park Way,370848034,86400
89997,Guy Gyger,267828,3208,Likala Circle,341989741,86400
96752,Hoyt Kachermeyer,249034,2753,West Ashland Way,416129174,86400
16048,Gil Decourt,966873,1256,Skywest Blvd,807798993,86500
16796,Cordelia Lierle,597447,3429,Lizwelch Rd,747767202,86500
17957,Emery Coonrad,217682,536,Russington St,573919330,86500
21661,Taylor Kittner,352725,3911,Isbell Way,320114164,86500
42174,Marnie Mandiola,159831,1137,Back Broom Way,359729341,86500
48202,Avery Rylands,960218,274,Boeing Access Rd,495956706,86500
55773,Shirly Lethco,855219,2125,Sunpace Ave,534774142,86500
76929,Corey Sor,951285,633,W Greenway Ave,808531143,86500
88437,Jerold Werline,557555,1866,Kanowar Blvd,631419210,86500
28398,Aiko Wander,271762,3630,Betty Ann Dr,883015174,86600
36188,Roxanne Bielawski,936618,2062,Wilde St,685230064,86600
58761,Terrell Knicely,241119,1498,Whitmor Blvd,380922281,86600
76260,Mark Kolek,138911,3942,St Andrews Trace Way,912237229,86600
83949,Usha Zibert,882536,1440,Menotti St,765618238,86600
90654,Sparkle Leven,606450,1463,Old Auburn Circle,916756154,86600
33355,Jonah Prioleau,349659,2217,Mattakeesett Blvd,244121629,86700
52304,Russell Hazlewood,362478,1580,Deer Creek Heights Way,498227628,86700
70217,Maximo Espejel,688253,2376,W Bridge Ave,600366036,86700
76612,Gwyn Degan,332450,161,W Sherren Blvd,295696593,86700
80957,Mickey Barken,267927,2185,Gwalior Rd,334941795,86700
95937,Sam Ketelaar,639170,3105,Kenning Dr,117562773,86700
33857,Bradford Ar,217422,3724,Adalis Rd,994223858,86800
36399,Randa Eskind,564733,863,Freestone Flat Rd,610344714,86800
38545,Gerald Carrauza,616538,2875,Holly Croft Ave,133118496,86800
72442,Octavio Vanhecke,360185,339,Twin Branches Blvd,627827106,86800
17876,Adria Gatta,235572,3205,Lind Way,397501535,86900
19971,Edgar Aleshire,797122,285,Kit Hill Ave,169157385,86900
38409,Cecil Vandermeer,448523,2018,S Duluth Dr,206736912,86900
45554,Idalia Nusbaum,621271,2344,Bibeau Circle,626205423,86900
64037,Latoria Batto,328186,2945,Wildmere Dr,158806410,86900
77609,Pearle Dukett,857926,3425,Highland Hall Circle,936921471,86900
80514,Rosie Osako,928994,3263,Penroath St,257690354,86900
90972,Dudley Capone,691352,2236,N Frederick Rd,803698039,86900
97245,Lashanda Digrazia,874202,116,Bausum Blvd,854129322,86900
22988,Lilia Halas,896913,3176,Arkell St,180894964,87000
26673,Monica Berland,951508,3224,Bare Island Rd,786993194,87000
32819,Ramiro Fradkin,109904,2449,Northeast Beachwood Circle,163996918,87000
38907,Daisey Willigar,907806,3471,Grindon Blvd,295728535,87000
62981,Tennie Meranda,206354,3056,Village Side Ave,937704750,87000
64485,Marquetta Kinoshita,662168,2978,Kendal Common Dr,445723880,87000
64702,Tawny Tainter,483948,3121,Transport Circle,809206457,87000
70607,Sumiko Eriks,953646,2263,Lefrancois Circle,837086139,87000
72740,Marketta Bonnema,679752,1230,Mc Kay Ave,564579566,87000
73165,Carletta Grgurevic,706407,1946,Holly Oak St,728944825,87000
79450,Heriberto Obremski,914543,3137,Elk Lick Way,188571249,87000
80693,Coleman Bau,629019,2554,Edminton Circle,616178751,87000
14946,Walter Lacock,641141,1803,Rainsborough Rd,756117257,87100
31002,Lakiesha Miyamoto,710907,792,Stetzer Circle,775845349,87100
34240,Florence Whitfield,762596,3074,River Birch St,750738140,87100
38392,Felix Bloise,123696,3435,White Oak Way,280683812,87100
42747,Cecily Garthee,852759,559,Alywne Way,983879489,87100
58215,Bret Inouye,684148,1009,Lyminge Dr,734637233,87100
70590,Kareem Kling,962992,320,Sumburgh Ave,800471590,87100
82945,Meri Kales,463318,3385,Rangeview Blvd,919973283,87100
18188,Hassan Pawelk,567779,3532,East Chiles Blvd,283669574,87200
18226,Wade Abuel,707082,3885,W Hawley Rd,684595353,87200
24447,Williams Lathan,421616,2636,Dean Moor Blvd,528714894,87200
27189,Jerlene Mcneal,421700,773,Vandercastel St,365606499,87200
32427,Clifton Stansbury,248419,2125,Zagora Circle,752861166,87200
38471,Clark Beeching,122616,1218,Norfork Circle,656269617,87200
61817,Harris Manco,195262,574,McDowall Ave,810023787,87200
74036,Britta Purnell,900090,296,N Waters Edge Circle,543920479,87200
91456,Anastacia Boissonneault,221885,2,East Harvest Blvd,232888779,87200
93080,Regenia Cromartie,797508,2486,Snedecor Dr,331464635,87200
96408,Ellan Bynes,482419,360,Reedham Ave,919726052,87200
14417,Jeremiah Milley,278310,2327,Woods Creek Circle,244014263,87300
19245,Alfred Sabina,656236,3713,Roman Villa St,633447508,87300
20470,Reinaldo Grinder,280163,475,Kerslake Rd,577380891,87300
22088,Suzy Tolosky,971099,3408,Dan Mason Ave,690931486,87300
51065,Yvone Condren,120519,1196,Bertine St,154624345,87300
73911,Kenneth Fleischmann,345590,1820,Woodhall Park Circle,265444616,87300
78678,Gerald Silvey,492847,740,Knutsen Way,880491240,87300
85374,Jonah Mccloudy,871597,1688,Walburgh Ave,978709170,87300
87455,Luis Marwick,916838,1008,Moyers Way,953244879,87300
89410,Riley Hornberger,617956,2567,Saltaire Circle,136766041,87300
94542,Marivel Lucken,394499,2670,Jaysmith Blvd,780883512,87300
97280,Agustin Belnas,606802,1063,Native Rocks Blvd,775852979,87300
11914,Kip Smolinski,270112,226,Arrunga St,429531898,87400
16661,Ivan Capshaws,539108,364,Badlis Blvd,149124118,87400
26838,Millard Jae,430296,926,West Dane Way,400555129,87400
36108,Carson Vastola,496762,2089,Fortner Way,935587611,87400
37325,Edmundo Scherman,994882,1497,Marina Court Rd,212279394,87400
49366,Betty Othman,526613,2712,Santa Mesa Dr,621493804,87400
61095,Santo Boelsche,364556,3873,Rubar Circle,180726883,87400
61867,Bev Minaya,949209,333,Spechter Rd,296787672,87400
69458,Jeramy Boldul,410861,415,Mordor St,759915839,87400
72811,Milo Nostro,633689,1373,Scotch Dam Blvd,918156773,87400
90374,Frank Capezzuto,493669,1382,Shelia Ave,675754490,87400
91508,Stasia Limburg,645227,398,Adanac Ave,786620034,87400
96173,Jesenia Allstott,275018,3085,Pendexter Dr,876828981,87400
10615,Harold Fullmer,611876,804,Riedell Circle,421328353,87500
14948,Alta Rawdon,556615,2055,Picket Ave,613428055,87500
17817,Isidro Molon,391553,3584,Ashcombe Circle,755737750,87500
27990,Signe Dambakly,133943,2996,Troost St,572001390,87500
31219,Nereida Neel,119507,1329,N Trinidad Way,447272903,87500
37848,Harold Fiene,942937,2974,Gold Nugget Way,947423339,87500
70543,Greg Sebek,581510,3778,River Hills Circle,422489980,87500
71258,Kayleen Gover,299836,1480,Dorr Dr,646158066,87500
91117,Lara Bakker,560226,1606,Wasdale Head Rd,629860258,87500
18071,Cristi Carrauza,551669,643,Ridings St,989621779,87600
22268,Danial Minato,462389,3540,Eagle Bluff Rd,476957204,87600
25377,Phoebe Wade,341281,2726,Pines St,471306740,87600
27144,Ehtel Mongiello,765828,3235,Clapham High Ave,844544729,87600
27190,Harrison Stieg,932535,880,Gable Rd,591576368,87600
33357,Levi Bachner,786163,2866,Stanycliffe Dr,214501821,87600
34310,Matthew Vuono,496485,1302,Paul Ave,334426650,87600
42856,Aubrey Demore,279503,2812,Rottingdene Rd,112250032,87600
43745,Emma Pilgreen,577934,2667,Marclaire Rd,697636683,87600
45055,Mireille Sugahara,750174,727,Seavey Ave,934123288,87600
54549,Carrol Klingman,946495,657,Techny Blvd,674289420,87600
59868,Leora Koutras,966743,1863,Finnamore Rd,938192035,87600
60774,Efren Stiegler,220122,1684,Dirt Way,732628927,87600
91629,Wilmer Rodea,689401,3034,Brynwood Rd,103969653,87600
13119,Millie Anzures,726123,3462,Bundaleer Circle,302551205,87700
16260,Harold Witten,992314,2902,Runnymeade Circle,491374380,87700
18252,Stephen Hauptly,360093,2310,Brewhurst Rd,240951896,87700
27339,Jan Netrosio,126096,3070,Merriville Dr,116953203,87700
28017,Margarito Swickheimer,231760,3863,Pineleigh Rd,886616739,87700
29643,Karol Myerscough,855928,1836,Bernisdale Rd,123289664,87700
37994,Cornell Watwood,216279,3178,St Olives Way,943119421,87700
43526,Tina Gum,694134,2875,W Adobe Circle,412034550,87700
52604,Shanell Vaisman,251078,2173,Eastover St,484863732,87700
55512,Erasmo Ruthledge,725125,70,E Ocean Circle,975282418,87700
72831,Trista Willmore,539836,1333,Amberson St,537055273,87700
84504,Willard Okumoto,824730,3173,Lily Cache Way,397098348,87700
13934,Corinne Cagney,814343,3080,St.Helier  Love Dr,889173099,87800
14062,Tomas Sipriano,821441,472,Sorci Rd,989203986,87800
45366,Toshia Bertuzzi,488295,1480,Bight Dr,515260273,87800
47355,Oswaldo Stivanson,462489,683,Tanglewood St,594712641,87800
50399,Elias Sahm,567332,1253,Folkestone Blvd,346772818,87800
71220,Larue Klier,635250,930,Babbit Circle,154344536,87800
78170,Graig Summy,192325,3387,Franklin Ave,277793306,87800
82282,Giuseppe Kirlin,921249,191,Redhawk St,333233186,87800
91489,Eugene Mccallun,853767,850,Burrcroft Rd,223095033,87800
98003,Cordie Bruk,558645,1343,Stilwell Circle,275587279,87800
18763,Wade Derflinger,773582,2323,Cordina Way,904461925,87900
26679,Nola Hallquist,804920,1771,Canara St,219319644,87900
28310,Ike Hookano,180661,867,Valla Vista St,284361075,87900
34922,Elliott Sieja,187595,2750,Wolli Way,564480735,87900
42757,Huey Kraasch,805416,2602,S Meacham Way,813035363,87900
42765,Cyndi Kondo,115674,2885,Noeline Way,961657287,87900
44622,Yael Zajdel,707402,494,Charles Hall Circle,434241823,87900
76222,Lorie Longshore,165845,2534,N Wilson Blvd,810253351,87900
85728,Rhoda Toso,794850,3889,Wild Acres Circle,375719827,87900
91149,Miles Lindahl,836929,277,Haidlen Ave,757142004,87900
43747,Florencio Tumaneng,123277,2402,Starring St,655517412,88000
47377,Dewey Galano,858167,3038,Midmoor Rd,267550142,88000
48944,Thurman Larin,862281,2975,Pina Ave,193993632,88000
73321,Romaine Robbinson,248426,2146,Liberty Square Rd,622346761,88000
89300,Mercedez Bowdich,936652,2754,Swanscoe Way,865560106,88000
19968,Van Falvo,404665,1381,Mellodew St,425310590,88100
28543,Oren Schabert,982081,2924,Holly View Ave,214713420,88100
29087,Stanton Boak,367961,2998,Beesfield Ave,599602365,88100
30470,Jospeh Marales,378291,1763,Easington Dr,242398390,88100
33193,Altha Kuester,827031,133,E Saint Andrews Ave,242820177,88100
57651,Loren Lacher,909880,520,S Gannon Rd,464189136,88100
65316,Mitzi Bakerville,853652,1127,Saxon Wood St,623291097,88100
65937,Diann Borriello,166830,1686,Rfd Popp Ave,538231790,88100
70059,Arnold Sunderman,770570,1951,Nolte Ave,382522377,88100
77939,Amado Liuzzi,218012,2012,Woids Dr,568761219,88100
82489,Ngoc Toppen,691505,630,Woodbrier Circle,937449752,88100
93397,Margot Hoogendoorn,253368,159,Beach Ave,863629646,88100
97786,Renna Doncaster,983469,1309,Lumar Blvd,755939406,88100
20141,Deadra Heinlen,147051,1375,Southlees Circle,652995997,88200
48426,Julio Loken,357927,2753,Whitmore Brook Blvd,243694425,88200
52019,Shon Opunui,122605,3945,Wayside Way,710724684,88200
80911,Blaine Presgraves,533165,1391,Parker Ranch Dr,504529763,88200
89123,Jed Yuki,677787,1696,White Cornus Circle,108335561,88200
95244,Lazaro Bronder,299115,2077,Pinnington Ave,169458835,88200
10242,Rogelio Trullinger,573427,1462,Sherando Way,789152518,88300
14758,Dante Escue,143489,185,W Cossitt Rd,457620573,88300
25496,Song Heltzel,256457,2983,Churchill Downs Ave,897619082,88300
